X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766728.29;6284797.89;0.74;0.25;55;5920;112.2
766724.54;6284799.8;0.74;0.35;40;5920;87.9
766721.94;6284801.19;0.74;0.27;50;5920;103.2
766719.4;6284802.52;0.74;0.23;59;5920;119.7
766716.94;6284803.9;0.76;0.36;57;6080;120.2
766714.49;6284805.11;0.77;0.24;60;6160;125
766711.74;6284806.58;0.76;0.3;63;6080;132
766709.31;6284807.79;0.61;0.31;52;4880;97.1
766706.52;6284809.31;0.69;0.34;54;5520;107.7
766704.27;6284810.49;0.64;0.36;49;5120;95.3
766701.6;6284811.85;0.65;0.34;59;5200;113.7
766699;6284813.24;0.69;0.39;62;5520;124.7
766696.51;6284814.54;0.72;0.29;57;5760;115
766693.89;6284815.94;0.63;0.28;57;5040;107.1
766691.29;6284817.3;0.69;0.28;62;5520;122.4
766688.82;6284818.62;0.66;0.35;58;5280;112.9
766686.17;6284820;0.71;0.29;57;5680;114.2
766683.6;6284821.35;0.61;0.34;55;4880;102.9
766681.06;6284822.71;0.69;0.39;65;5520;131.4
766678.53;6284823.97;0.71;0.33;65;5680;132.3
766675.93;6284825.37;0.82;0.29;67;6560;148.1
766673.43;6284826.68;0.71;0.34;61;5680;123.4
766670.82;6284828.03;0.67;0.31;71;5360;141.7
766668.28;6284829.43;0.64;0.35;71;5120;139.4
766665.68;6284830.81;0.63;0.3;61;5040;115.3
766663.05;6284832.22;0.72;0.34;50;5760;102.9
766660.47;6284833.59;0.63;0.29;47;5040;90.2
766657.86;6284834.87;0.68;0.28;48;5440;95.3
766655.27;6284836.17;0.61;0.3;47;4880;89
766652.53;6284834.24;0.73;0.28;53;5840;108.1
766653.93;6284831.63;0.77;0.19;65;6160;135.3
766656.55;6284830.22;0.73;0.35;54;5840;111.2
766659.31;6284828.75;0.69;0.44;50;5520;102.2
766661.57;6284827.49;0.73;0.26;56;5840;113.5
766664.41;6284825.96;0.76;0.21;70;6080;146.7
766666.93;6284824.69;0.77;0.26;58;6160;121.2
766669.55;6284823.33;0.83;0.24;59;6640;128.8
766672.63;6284821.78;0.78;0.28;56;6240;118.3
766674.89;6284820.58;0.76;0.28;61;6080;127.1
766677.42;6284819.27;0.74;0.39;55;5920;114.8
766680.02;6284817.88;0.79;0.25;62;6320;131.7
766682.75;6284816.46;0.72;0.23;62;5760;124.2
766685.54;6284815.01;0.7;0.19;68;5600;135
766687.76;6284813.85;0.87;0.51;32;6960;87.1
766690.93;6284812.15;0.84;0.22;53;6720;116.6
766693.8;6284810.62;0.74;0.35;41;5920;89.5
766695.94;6284809.49;0.69;0.16;70;5520;137.8
766698.37;6284808.2;0.73;0.31;61;5840;124.7
766701.05;6284806.82;0.83;0.35;55;6640;122.4
766703.68;6284805.5;0.73;0.26;55;5840;111.4
766706.06;6284804.17;0.75;0.22;51;6000;104.9
766708.77;6284802.75;0.77;0.23;58;6160;120.4
766711.11;6284801.42;0.68;0.33;54;5440;106.6
766713.63;6284800.06;0.73;0.34;56;5840;115
766716.03;6284798.82;0.75;0.28;58;6000;119.7
766718.66;6284797.42;0.77;0.28;53;6160;111.4
766721.58;6284795.93;0.82;0.42;54;6560;120.7
766724.3;6284794.56;0.74;0.16;57;5920;114.4
766726.72;6284793.21;0.79;0.15;62;6320;129.4
766729.35;6284791.88;0.77;0.21;64;6160;133.4
766731.93;6284790.52;0.79;0.26;59;6320;125.3
766734.63;6284789.09;0.69;0.21;59;5520;114.8
766737.01;6284787.73;0.7;0.4;66;5600;135
766739.75;6284786.35;0.77;0.31;53;6160;112
766742.56;6284784.86;0.71;0.27;57;5680;113.7
766744.94;6284783.62;0.69;0.17;66;5520;128.8
766747.57;6284782.1;0.69;0.32;61;5520;121.2
766750.16;6284780.71;0.68;0.28;66;5440;130.2
766752.75;6284779.3;0.7;0.43;59;5600;120.2
766755.6;6284777.82;0.8;0.52;60;6400;134.4
766758.1;6284776.52;0.76;0.33;69;6080;147.4
766760.86;6284775.11;0.76;0.47;33;6080;80.7
766763.28;6284773.8;0.76;0.22;65;6080;134.7
766765.98;6284772.4;0.78;0.42;64;6240;139.4
766768.41;6284771.11;0.8;0.49;52;6400;116.2
766771.27;6284769.6;0.73;0.27;69;5840;142.4
766773.8;6284768.2;0.79;0.26;65;6320;139.1
766776.27;6284766.84;0.6;0.45;49;4800;93.8
766778.78;6284765.5;0.67;0.5;59;5360;118.7
766781.45;6284764.09;0.71;0.43;61;5680;125.3
766784.18;6284762.72;0.78;0.38;64;6240;138.4
766786.87;6284761.39;0.64;0.47;62;5120;121.7
766789.5;6284760.07;0.72;0.31;62;5760;126.1
766792.14;6284758.63;0.68;0.46;61;5440;123.2
766794.84;6284757.2;0.73;0.24;68;5840;139.1
766797.35;6284755.86;0.74;0.38;69;5920;146.3
766800.1;6284754.42;0.73;0.49;77;5840;169.8
766798.4;6284752.31;0.69;0.49;68;5520;140.7
766792.78;6284752.31;0.67;0.38;60;5360;118.5
766790.08;6284753.66;0.64;0.28;59;5120;111.8
766787.46;6284755.04;0.67;0.3;57;5360;111
766784.95;6284756.38;0.62;0.36;67;4960;128.2
766782.37;6284757.84;0.71;0.28;68;5680;138.1
766779.74;6284759.27;0.64;0.31;56;5120;106.6
766777.16;6284760.64;0.71;0.27;63;5680;126.3
766774.62;6284761.89;0.79;0.3;59;6320;126.1
766771.94;6284763.33;0.74;0.34;54;5920;112
766769.17;6284764.72;0.83;0.29;61;6640;134.4
766766.5;6284766.13;0.76;0.39;59;6080;125
766763.89;6284767.49;0.8;0.42;42;6400;96.5
766761.17;6284768.99;0.77;0.28;62;6160;130.2
766758.62;6284770.41;0.75;0.27;63;6000;130.2
766755.78;6284771.8;0.85;0.31;61;6800;137.2
766753.54;6284772.95;0.72;0.31;49;5760;100.6
766750.72;6284774.54;0.75;0.25;64;6000;132.3
766748.23;6284775.86;0.75;0.23;58;6000;118.7
766745.5;6284777.41;0.75;0.34;57;6000;118.7
