X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766911.65;6284794.86;1.03;0.28;68;8240;50.2
766911.13;6284797.72;1.02;0.38;74;8160;57.6
766910.64;6284800.32;0.94;0.51;77;7520;60.8
766909.96;6284803.23;0.96;0.35;74;7680;55.2
766909.36;6284806;1.01;0.31;76;8080;58
766908.74;6284809.03;1.05;0.33;67;8400;50.7
766908.15;6284812.08;1.17;0.4;59;9360;48
766907.57;6284814.97;1.18;0.35;66;9440;53.8
766906.97;6284817.9;1.15;0.35;68;9200;54.9
766906.3;6284820.59;1.24;0.3;71;9920;59.8
766905.57;6284823.6;1.28;0.29;77;10240;67.9
