X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766776.27;6284766.84;0.6;0.45;49;4800;51.5
766778.78;6284765.5;0.67;0.5;59;5360;65.1
766781.45;6284764.09;0.71;0.43;61;5680;68.8
766784.18;6284762.72;0.78;0.38;64;6240;75.8
766786.87;6284761.39;0.64;0.47;62;5120;67
766789.5;6284760.07;0.72;0.31;62;5760;69.4
766792.14;6284758.63;0.68;0.46;61;5440;67.6
766794.84;6284757.2;0.73;0.24;68;5840;77.1
766797.35;6284755.86;0.74;0.38;69;5920;80.5
766800.1;6284754.42;0.73;0.49;77;5840;93.5
766798.4;6284752.31;0.69;0.49;68;5520;77.4
766792.78;6284752.31;0.67;0.38;60;5360;65.2
766790.08;6284753.66;0.64;0.28;59;5120;61.9
766787.46;6284755.04;0.67;0.3;57;5360;61.2
766784.95;6284756.38;0.62;0.36;67;4960;71.2
766782.37;6284757.84;0.71;0.28;68;5680;76.4
766779.74;6284759.27;0.64;0.31;56;5120;58.9
766777.16;6284760.64;0.71;0.27;63;5680;69.8
766774.62;6284761.89;0.79;0.3;59;6320;69.1
766771.94;6284763.33;0.74;0.34;54;5920;61.3
766769.17;6284764.72;0.83;0.29;61;6640;73.6
766766.5;6284766.13;0.76;0.39;59;6080;68.4
766763.89;6284767.49;0.8;0.42;42;6400;54.3
766761.17;6284768.99;0.77;0.28;62;6160;71.7
766758.62;6284770.41;0.75;0.27;63;6000;71.8
766755.78;6284771.8;0.85;0.31;61;6800;74.8
766753.54;6284772.95;0.72;0.31;49;5760;55
766750.72;6284774.54;0.75;0.25;64;6000;72.9
766748.23;6284775.86;0.75;0.23;58;6000;65.4
766745.5;6284777.41;0.75;0.34;57;6000;65.1
766742.82;6284778.78;0.74;0.28;54;5920;60.8
766740.22;6284780.18;0.7;0.22;55;5600;59.7
766737.75;6284781.6;0.7;0.29;53;5600;58.1
766735.44;6284782.72;0.86;0.38;46;6880;58.2
766732.35;6284784.23;0.74;0.26;65;5920;73.8
766729.85;6284785.5;0.76;0.26;54;6080;61.5
766727.27;6284786.86;0.7;0.21;51;5600;55.5
766724.32;6284788.51;0.74;0.33;55;5920;62.4
766721.68;6284789.89;0.67;0.22;62;5360;66.3
766718.94;6284791.4;0.76;0.21;61;6080;69.3
766716.09;6284792.85;0.74;0.4;62;5920;71.3
766714.02;6284793.9;0.72;0.3;53;5760;59
766710.76;6284795.61;0.69;0.25;61;5520;66.3
766708.25;6284797.05;0.77;0.29;59;6160;68.1
766705.49;6284798.5;0.73;0.32;57;5840;64
766702.83;6284799.92;0.75;0.31;52;6000;59.4
766700.31;6284801.2;0.71;0.23;61;5680;67.1
766697.01;6284802.96;0.88;0.38;41;7040;56.7
766694.92;6284804.15;0.7;0.29;61;5600;67.1
766691.95;6284805.66;0.67;0.31;49;5360;53.1
766689.4;6284807;0.77;0.3;43;6160;52.4
766687.17;6284808.1;0.76;0.32;53;6080;60.9
766683.62;6284809.91;0.71;0.25;59;5680;64.9
766681.2;6284811.22;0.75;0.23;70;6000;81
766678.79;6284812.44;0.81;0.39;47;6480;57.3
766675.8;6284814.09;0.83;0.23;60;6640;71.7
766673.14;6284815.53;0.85;0.37;62;6800;76.8
766670.69;6284816.84;0.69;0.25;68;5520;75
766667.93;6284818.3;0.72;0.28;52;5760;57.9
766665.35;6284819.67;0.7;0.33;52;5600;57.4
766662.65;6284821.14;0.7;0.17;57;5600;61.5
766659.77;6284822.68;0.81;0.29;39;6480;52.6
766657.3;6284823.98;0.77;0.33;57;6160;66
766654.36;6284825.47;0.68;0.39;42;5440;49.7
766651.85;6284826.8;0.85;0.34;48;6800;59.6
766648.49;6284826.21;0.64;0.39;56;5120;59.5
766648.79;6284822.66;0.68;0.47;59;5440;65.3
766651.22;6284821.51;0.82;0.33;54;6560;64.9
766654.44;6284819.88;0.76;0.24;59;6080;67.1
766656.68;6284818.64;0.66;0.16;70;5280;75.3
766659.26;6284817.25;0.65;0.16;64;5200;67.1
766661.85;6284815.84;0.64;0.18;53;5120;54.9
766664.1;6284814.63;0.69;0.15;62;5520;66.5
766667.15;6284813.09;0.7;0.42;55;5600;61.3
766669.57;6284811.87;0.72;0.29;64;5760;71.8
766672.3;6284810.37;0.72;0.34;57;5760;63.8
766675.04;6284808.93;0.79;0.5;54;6320;64.9
766677.37;6284807.72;0.72;0.2;68;5760;76.2
766679.97;6284806.31;0.69;0.46;40;5520;50.2
766682.64;6284804.98;0.78;0.48;45;6240;55.1
766685.2;6284803.63;0.78;0.36;61;6240;71.7
766687.82;6284802.25;0.74;0.43;56;5920;64.3
766690.52;6284800.85;0.73;0.35;66;5840;75.5
766693.13;6284799.54;0.66;0.39;62;5280;67.2
766695.69;6284798.15;0.72;0.47;64;5760;73.5
766698.51;6284796.63;0.73;0.48;66;5840;76.8
766701.02;6284795.32;0.74;0.24;67;5920;76.3
766703.67;6284793.94;0.73;0.33;63;5840;71.4
766706.26;6284792.5;0.73;0.44;55;5840;62.7
766708.79;6284791.18;0.77;0.35;55;6160;63.9
766711.48;6284789.73;0.74;0.27;61;5920;68.8
766714.13;6284788.31;0.75;0.41;57;6000;65.7
766716.7;6284786.98;0.67;0.25;65;5360;70.2
766719.34;6284785.6;0.68;0.33;65;5440;71.4
766721.93;6284784.23;0.71;0.21;61;5680;66.9
766724.81;6284782.79;0.73;0.27;56;5840;62.5
766727.17;6284781.56;0.73;0.19;61;5840;67.6
766729.76;6284780.13;0.78;0.25;59;6240;68.2
766732.64;6284778.65;0.71;0.43;63;5680;71.3
766735.33;6284777.21;0.72;0.53;55;5760;63.1
766737.77;6284775.94;0.81;0.3;47;6480;56.6
766740.34;6284774.63;0.73;0.18;61;5840;67.5
766743.48;6284772.97;0.7;0.5;47;5600;53.7
766746.08;6284771.61;0.71;0.54;66;5680;76.3
766748.64;6284770.19;0.75;0.39;70;6000;82.6
766751.07;6284768.86;0.65;0.59;58;5200;63.8
766753.57;6284767.57;0.7;0.48;55;5600;61.7
766756.24;6284766.12;0.78;0.43;62;6240;73.6
766758.96;6284764.73;0.7;0.5;62;5600;70.2
766761.53;6284763.36;0.89;0.52;66;7120;86.5
766764;6284762.07;0.76;0.23;67;6080;77.4
766766.59;6284760.7;0.74;0.3;71;5920;82.6
766769.14;6284759.3;0.8;0.24;69;6400;82.5
766771.74;6284757.98;0.7;0.33;63;5600;69.9
766774.44;6284756.54;0.77;0.43;64;6160;75.7
766777;6284755.3;0.76;0.35;57;6080;65.7
766779.72;6284753.95;0.68;0.49;61;5440;67.9
766782.47;6284752.55;0.74;0.39;67;5920;77.8
766784.86;6284751.24;0.64;0.21;74;5120;80.2
766785.32;6284750.88;0.82;0.2;80;6560;101.3
766786.1;6284750.33;0.76;0.32;77;6080;93.5
766786.57;6284749.91;0.57;0.12;27;4560;60.4
